1324628                 jmchung     batch    cisTEM            14353     1      1       --   08:00:00 C       -- 
1324629                 jmchung     batch    cisTEM            14414     1      1       --   08:00:00 C       -- 
1324630                 jmchung     batch    cisTEM            14421     1      1       --   08:00:00 C       -- 
1324631                 jmchung     batch    cisTEM            14440     1      1       --   08:00:00 C       -- 
1324632                 jmchung     batch    cisTEM            14465     1      1       --   08:00:00 C       -- 
1324633                 jmchung     batch    cisTEM            14494     1      1       --   08:00:00 C       -- 
1324634                 jmchung     batch    cisTEM            14522     1      1       --   08:00:00 C       -- 
1324635                 jmchung     batch    cisTEM            14550     1      1       --   08:00:00 C       -- 
1324636                 jmchung     batch    cisTEM            14578     1      1       --   08:00:00 C       -- 
1324637                 jmchung     batch    cisTEM            14606     1      1       --   08:00:00 C       -- 
1324638                 jmchung     batch    cisTEM            14634     1      1       --   08:00:00 C       -- 
1324639                 jmchung     batch    cisTEM           191849     1      1       --   08:00:00 C       -- 
1324640                 jmchung     batch    cisTEM           191858     1      1       --   08:00:00 C       -- 
1324641                 jmchung     batch    cisTEM           191877     1      1       --   08:00:00 C       -- 
1324642                 jmchung     batch    cisTEM           191896     1      1       --   08:00:00 C       -- 
1324643                 jmchung     batch    cisTEM           191927     1      1       --   08:00:00 C       -- 
1324644                 jmchung     batch    cisTEM           191957     1      1       --   08:00:00 C       -- 
1324645                 jmchung     batch    cisTEM           191984     1      1       --   08:00:00 C       -- 
1324646                 jmchung     batch    cisTEM           192013     1      1       --   08:00:00 C       -- 
1324647                 jmchung     batch    cisTEM           192040     1      1       --   08:00:00 C       -- 
1324648                 jmchung     batch    cisTEM           192069     1      1       --   08:00:00 C       -- 
1324701                 jmchung     batch    cisTEM           192603     1      1       --   08:00:00 R  00:22:12
1324702                 jmchung     batch    cisTEM           192612     1      1       --   08:00:00 R  00:22:12
1324703                 jmchung     batch    cisTEM           192629     1      1       --   08:00:00 R  00:22:12
1324704                 jmchung     batch    cisTEM           192647     1      1       --   08:00:00 R  00:22:12
1324705                 jmchung     batch    cisTEM           192685     1      1       --   08:00:00 R  00:22:12
1324706                 jmchung     batch    cisTEM           192711     1      1       --   08:00:00 R  00:22:12
1324707                 jmchung     batch    cisTEM           192739     1      1       --   08:00:00 R  00:22:12
1324708                 jmchung     batch    cisTEM           192769     1      1       --   08:00:00 R  00:22:12
1324709                 jmchung     batch    cisTEM           192795     1      1       --   08:00:00 R  00:22:12
1324710                 jmchung     batch    cisTEM           192823     1      1       --   08:00:00 R  00:22:12
1324711                 jmchung     batch    cisTEM            67623     1      1       --   08:00:00 R  00:22:12
1324712                 jmchung     batch    cisTEM            67629     1      1       --   08:00:00 R  00:22:12
1324713                 jmchung     batch    cisTEM            67658     1      1       --   08:00:00 R  00:22:12
1324714                 jmchung     batch    cisTEM            67684     1      1       --   08:00:00 R  00:22:12
1324715                 jmchung     batch    cisTEM            67705     1      1       --   08:00:00 R  00:22:12
1324716                 jmchung     batch    cisTEM            67731     1      1       --   08:00:00 R  00:22:12
1324717                 jmchung     batch    cisTEM            67759     1      1       --   08:00:00 R  00:22:12
1324718                 jmchung     batch    cisTEM            67787     1      1       --   08:00:00 R  00:22:12
1324719                 jmchung     batch    cisTEM            67817     1      1       --   08:00:00 R  00:22:12
1324720                 jmchung     batch    cisTEM            67875     1      1       --   08:00:00 R  00:22:12
1324721                 jmchung     batch    cisTEM            67884     1      1       --   08:00:00 R  00:22:12
1324722                 jmchung     batch    cisTEM            67899     1      1       --   08:00:00 R  00:22:11
1324723                 jmchung     batch    cisTEM            67927     1      1       --   08:00:00 R  00:22:11
1324724                 jmchung     batch    cisTEM            67946     1      1       --   08:00:00 R  00:22:11
1324725                 jmchung     batch    cisTEM            67981     1      1       --   08:00:00 R  00:22:11
1324726                 jmchung     batch    cisTEM            68011     1      1       --   08:00:00 R  00:22:11
1324727                 jmchung     batch    cisTEM            68039     1      1       --   08:00:00 R  00:22:11
1324728                 jmchung     batch    cisTEM            68067     1      1       --   08:00:00 R  00:22:11
1324729                 jmchung     batch    cisTEM            68095     1      1       --   08:00:00 R  00:22:11
1324730                 jmchung     batch    cisTEM            68123     1      1       --   08:00:00 R  00:22:11
1324731                 jmchung     batch    cisTEM           105341     1      1       --   08:00:00 R  00:22:11
1324732                 jmchung     batch    cisTEM           105346     1      1       --   08:00:00 R  00:22:11
1324733                 jmchung     batch    cisTEM           105367     1      1       --   08:00:00 R  00:22:11
1324734                 jmchung     batch    cisTEM           105383     1      1       --   08:00:00 R  00:22:11
1324735                 jmchung     batch    cisTEM           105403     1      1       --   08:00:00 R  00:22:11
1324736                 jmchung     batch    cisTEM           105443     1      1       --   08:00:00 R  00:22:11
1324737                 jmchung     batch    cisTEM           105473     1      1       --   08:00:00 R  00:22:11
1324738                 jmchung     batch    cisTEM           105505     1      1       --   08:00:00 R  00:22:11
1324739                 jmchung     batch    cisTEM           105533     1      1       --   08:00:00 R  00:22:11
1324740                 jmchung     batch    cisTEM           105561     1      1       --   08:00:00 R  00:22:11
1324741                 jmchung     batch    cisTEM           105589     1      1       --   08:00:00 R  00:22:11
1324742                 jmchung     batch    cisTEM           105617     1      1       --   08:00:00 R  00:22:11
1324743                 jmchung     batch    cisTEM           105645     1      1       --   08:00:00 R  00:22:11
1324744                 jmchung     batch    cisTEM           105671     1      1       --   08:00:00 R  00:22:11
1324745                 jmchung     batch    cisTEM           105699     1      1       --   08:00:00 R  00:22:11
1324746                 jmchung     batch    cisTEM           105762     1      1       --   08:00:00 R  00:22:10
1324747                 jmchung     batch    cisTEM           105771     1      1       --   08:00:00 R  00:22:10
1324748                 jmchung     batch    cisTEM           105788     1      1       --   08:00:00 R  00:22:10
1324749                 jmchung     batch    cisTEM           105814     1      1       --   08:00:00 R  00:22:10
1324750                 jmchung     batch    cisTEM           105842     1      1       --   08:00:00 R  00:22:10
1325090                 cashjn      batch    cisTEM            61074     1      1       --   08:00:00 C       -- 
1325091                 cashjn      batch    cisTEM            61079     1      1       --   08:00:00 C       -- 
1325092                 cashjn      batch    cisTEM            61105     1      1       --   08:00:00 C       -- 
1325093                 cashjn      batch    cisTEM            61126     1      1       --   08:00:00 C       -- 
1325094                 cashjn      batch    cisTEM            61156     1      1       --   08:00:00 C       -- 
1325095                 cashjn      batch    cisTEM            61192     1      1       --   08:00:00 C       -- 
1325096                 cashjn      batch    cisTEM            61225     1      1       --   08:00:00 C       -- 
1325097                 cashjn      batch    cisTEM            61258     1      1       --   08:00:00 C       -- 
1325098                 cashjn      batch    cisTEM            61290     1      1       --   08:00:00 C       -- 
1325099                 cashjn      batch    cisTEM            61325     1      1       --   08:00:00 C       -- 
1325100                 cashjn      batch    cisTEM            61362     1      1       --   08:00:00 C       -- 
1325101                 cashjn      batch    cisTEM            61398     1      1       --   08:00:00 C       -- 
1325102                 cashjn      batch    cisTEM            61435     1      1       --   08:00:00 C       -- 
1325103                 cashjn      batch    cisTEM            61468     1      1       --   08:00:00 C       -- 
1325104                 cashjn      batch    cisTEM            61504     1      1       --   08:00:00 C       -- 
1325105                 cashjn      batch    cisTEM            61537     1      1       --   08:00:00 C       -- 
1325106                 cashjn      batch    cisTEM            61572     1      1       --   08:00:00 C       -- 
1325107                 cashjn      batch    cisTEM            61607     1      1       --   08:00:00 C       -- 
1325108                 cashjn      batch    cisTEM            61641     1      1       --   08:00:00 C       -- 
1325109                 cashjn      batch    cisTEM            61675     1      1       --   08:00:00 C       -- 
1325110                 cashjn      batch    cisTEM           189610     1      1       --   08:00:00 C       -- 
1325111                 cashjn      batch    cisTEM           189616     1      1       --   08:00:00 C       -- 
1325112                 cashjn      batch    cisTEM           189636     1      1       --   08:00:00 C       -- 
1325113                 cashjn      batch    cisTEM           189652     1      1       --   08:00:00 C       -- 
1325114                 cashjn      batch    cisTEM           189687     1      1       --   08:00:00 C       -- 
1325115                 cashjn      batch    cisTEM           189741     1      1       --   08:00:00 C       -- 
1325116                 cashjn      batch    cisTEM           189765     1      1       --   08:00:00 C       -- 
1325117                 cashjn      batch    cisTEM           189800     1      1       --   08:00:00 C       -- 
1325118                 cashjn      batch    cisTEM           189828     1      1       --   08:00:00 C       -- 
1325119                 cashjn      batch    cisTEM           189863     1      1       --   08:00:00 C       -- 
1325120                 cashjn      batch    cisTEM           189897     1      1       --   08:00:00 C       -- 
1325121                 cashjn      batch    cisTEM           189930     1      1       --   08:00:00 C       -- 
1325122                 cashjn      batch    cisTEM           189966     1      1       --   08:00:00 C       -- 
1325123                 cashjn      batch    cisTEM           190052     1      1       --   08:00:00 C       -- 
1325124                 cashjn      batch    cisTEM           190061     1      1       --   08:00:00 C       -- 
1325125                 cashjn      batch    cisTEM           190078     1      1       --   08:00:00 C       -- 
1325126                 cashjn      batch    cisTEM           190104     1      1       --   08:00:00 C       -- 
1325127                 cashjn      batch    cisTEM           190137     1      1       --   08:00:00 C       -- 
1325128                 cashjn      batch    cisTEM           190171     1      1       --   08:00:00 C       -- 
1325129                 cashjn      batch    cisTEM           190204     1      1       --   08:00:00 C       -- 
1325130                 cashjn      batch    cisTEM           157492     1      1       --   08:00:00 C       -- 
1325131                 cashjn      batch    cisTEM           157497     1      1       --   08:00:00 C       -- 
1325132                 cashjn      batch    cisTEM           157526     1      1       --   08:00:00 C       -- 
1325133                 cashjn      batch    cisTEM           157544     1      1       --   08:00:00 C       -- 
1325134                 cashjn      batch    cisTEM           157578     1      1       --   08:00:00 C       -- 
1325135                 cashjn      batch    cisTEM           157607     1      1       --   08:00:00 C       -- 
1325136                 cashjn      batch    cisTEM           157638     1      1       --   08:00:00 C       -- 
1325137                 cashjn      batch    cisTEM           157673     1      1       --   08:00:00 C       -- 
1325138                 cashjn      batch    cisTEM           157707     1      1       --   08:00:00 C       -- 
1325139                 cashjn      batch    cisTEM           157746     1      1       --   08:00:00 C       -- 
1325140                 cashjn      batch    cisTEM            61806     1      1       --   08:00:00 C       -- 
1325141                 cashjn      batch    cisTEM            61814     1      1       --   08:00:00 C       -- 
1325142                 cashjn      batch    cisTEM            61910     1      1       --   08:00:00 C       -- 
1325143                 cashjn      batch    cisTEM            61920     1      1       --   08:00:00 C       -- 
1325144                 cashjn      batch    cisTEM            61953     1      1       --   08:00:00 C       -- 
1325145                 cashjn      batch    cisTEM            61972     1      1       --   08:00:00 C       -- 
1325146                 cashjn      batch    cisTEM            61997     1      1       --   08:00:00 C       -- 
1325147                 cashjn      batch    cisTEM            62032     1      1       --   08:00:00 C       -- 
1325148                 cashjn      batch    cisTEM            62061     1      1       --   08:00:00 C       -- 
1325149                 cashjn      batch    cisTEM            62095     1      1       --   08:00:00 C       -- 
1325150                 cashjn      batch    cisTEM            62132     1      1       --   08:00:00 C       -- 
1325151                 cashjn      batch    cisTEM            62163     1      1       --   08:00:00 C       -- 
1325152                 cashjn      batch    cisTEM            62200     1      1       --   08:00:00 C       -- 
1325153                 cashjn      batch    cisTEM            62234     1      1       --   08:00:00 C       -- 
1325154                 cashjn      batch    cisTEM            62270     1      1       --   08:00:00 C       -- 
1325155                 cashjn      batch    cisTEM            62308     1      1       --   08:00:00 C       -- 
1325156                 cashjn      batch    cisTEM            62340     1      1       --   08:00:00 C       -- 
1325157                 cashjn      batch    cisTEM            62373     1      1       --   08:00:00 C       -- 
1325158                 cashjn      batch    cisTEM            62411     1      1       --   08:00:00 C       -- 
1325159                 cashjn      batch    cisTEM            62443     1      1       --   08:00:00 C       -- 
1325160                 cashjn      batch    cisTEM            62477     1      1       --   08:00:00 C       -- 
1325161                 cashjn      batch    cisTEM            62512     1      1       --   08:00:00 C       -- 
1325162                 cashjn      batch    cisTEM           190355     1      1       --   08:00:00 C       -- 
1325163                 cashjn      batch    cisTEM           190362     1      1       --   08:00:00 C       -- 
1325164                 cashjn      batch    cisTEM           190381     1      1       --   08:00:00 C       -- 
1325165                 cashjn      batch    cisTEM           190407     1      1       --   08:00:00 C       -- 
1325166                 cashjn      batch    cisTEM           190439     1      1       --   08:00:00 C       -- 
1325167                 cashjn      batch    cisTEM           190508     1      1       --   08:00:00 C       -- 
1325168                 cashjn      batch    cisTEM           190531     1      1       --   08:00:00 C       -- 
1325169                 cashjn      batch    cisTEM           190551     1      1       --   08:00:00 C       -- 
1325170                 cashjn      batch    cisTEM           190572     1      1       --   08:00:00 C       -- 
1325171                 cashjn      batch    cisTEM           190605     1      1       --   08:00:00 C       -- 
1325172                 cashjn      batch    cisTEM           190638     1      1       --   08:00:00 C       -- 
1325173                 cashjn      batch    cisTEM           190675     1      1       --   08:00:00 C       -- 
1325174                 cashjn      batch    cisTEM           190763     1      1       --   08:00:00 C       -- 
1325175                 cashjn      batch    cisTEM           190772     1      1       --   08:00:00 C       -- 
1325176                 cashjn      batch    cisTEM           190789     1      1       --   08:00:00 C       -- 
1325177                 cashjn      batch    cisTEM           190812     1      1       --   08:00:00 C       -- 
1325178                 cashjn      batch    cisTEM           190847     1      1       --   08:00:00 C       -- 
1325179                 cashjn      batch    cisTEM           190881     1      1       --   08:00:00 C       -- 
1325180                 cashjn      batch    cisTEM           190915     1      1       --   08:00:00 C       -- 
1325181                 cashjn      batch    cisTEM           190949     1      1       --   08:00:00 C       -- 
1325182                 cashjn      batch    cisTEM           157868     1      1       --   08:00:00 C       -- 
1325183                 cashjn      batch    cisTEM           157875     1      1       --   08:00:00 C       -- 
1325184                 cashjn      batch    cisTEM           157903     1      1       --   08:00:00 C       -- 
1325185                 cashjn      batch    cisTEM           157923     1      1       --   08:00:00 C       -- 
1325186                 cashjn      batch    cisTEM           157958     1      1       --   08:00:00 C       -- 
1325187                 cashjn      batch    cisTEM           157987     1      1       --   08:00:00 C       -- 
1325188                 cashjn      batch    cisTEM           158015     1      1       --   08:00:00 C       -- 
1325189                 cashjn      batch    cisTEM           158050     1      1       --   08:00:00 C       -- 
1325190                 cashjn      batch    cisTEM           158082     1      1       --   08:00:00 C       -- 
1325191                 cashjn      batch    cisTEM           158122     1      1       --   08:00:00 C       -- 
1325192                 cashjn      batch    cisTEM            62646     1      1       --   08:00:00 C       -- 
1325193                 cashjn      batch    cisTEM            62654     1      1       --   08:00:00 C       -- 
1325194                 cashjn      batch    cisTEM            62754     1      1       --   08:00:00 C       -- 
1325195                 cashjn      batch    cisTEM            62763     1      1       --   08:00:00 C       -- 
1325196                 cashjn      batch    cisTEM            62790     1      1       --   08:00:00 C       -- 
1325197                 cashjn      batch    cisTEM            62815     1      1       --   08:00:00 C       -- 
1325198                 cashjn      batch    cisTEM            62843     1      1       --   08:00:00 C       -- 
1325199                 cashjn      batch    cisTEM            62879     1      1       --   08:00:00 C       -- 
1325200                 cashjn      batch    cisTEM            62909     1      1       --   08:00:00 C       -- 
1325201                 cashjn      batch    cisTEM            62943     1      1       --   08:00:00 C       -- 
1325202                 cashjn      batch    cisTEM            62979     1      1       --   08:00:00 C       -- 
1325203                 cashjn      batch    cisTEM            63011     1      1       --   08:00:00 C       -- 
1325204                 cashjn      batch    cisTEM            63044     1      1       --   08:00:00 C       -- 
1325205                 cashjn      batch    cisTEM            63078     1      1       --   08:00:00 C       -- 
1325206                 cashjn      batch    cisTEM            63116     1      1       --   08:00:00 C       -- 
1325207                 cashjn      batch    cisTEM            63150     1      1       --   08:00:00 C       -- 
1325208                 cashjn      batch    cisTEM            63186     1      1       --   08:00:00 C       -- 
1325209                 cashjn      batch    cisTEM            63221     1      1       --   08:00:00 C       -- 
1325210                 cashjn      batch    cisTEM            63255     1      1       --   08:00:00 C       -- 
1325211                 cashjn      batch    cisTEM            63289     1      1       --   08:00:00 C       -- 
1325212                 cashjn      batch    cisTEM            63324     1      1       --   08:00:00 C       -- 
1325213                 cashjn      batch    cisTEM            63359     1      1       --   08:00:00 C       -- 
1325214                 cashjn      batch    cisTEM           191099     1      1       --   08:00:00 C       -- 
1325215                 cashjn      batch    cisTEM           191104     1      1       --   08:00:00 C       -- 
1325216                 cashjn      batch    cisTEM           191122     1      1       --   08:00:00 C       -- 
1325217                 cashjn      batch    cisTEM           191147     1      1       --   08:00:00 C       -- 
1325218                 cashjn      batch    cisTEM           191168     1      1       --   08:00:00 C       -- 
1325219                 cashjn      batch    cisTEM           191279     1      1       --   08:00:00 C       -- 
1325220                 cashjn      batch    cisTEM           191288     1      1       --   08:00:00 C       -- 
1325221                 cashjn      batch    cisTEM           191305     1      1       --   08:00:00 C       -- 
1325222                 cashjn      batch    cisTEM           191329     1      1       --   08:00:00 C       -- 
1325223                 cashjn      batch    cisTEM           191361     1      1       --   08:00:00 C       -- 
1325224                 cashjn      batch    cisTEM           191392     1      1       --   08:00:00 C       -- 
1325225                 cashjn      batch    cisTEM           191428     1      1       --   08:00:00 C       -- 
1325226                 cashjn      batch    cisTEM           191464     1      1       --   08:00:00 C       -- 
1325227                 cashjn      batch    cisTEM           191496     1      1       --   08:00:00 C       -- 
1325228                 cashjn      batch    cisTEM           191531     1      1       --   08:00:00 C       -- 
1325229                 cashjn      batch    cisTEM           191567     1      1       --   08:00:00 C       -- 
1325230                 cashjn      batch    cisTEM           191602     1      1       --   08:00:00 C       -- 
1325231                 cashjn      batch    cisTEM           191636     1      1       --   08:00:00 C       -- 
1325232                 cashjn      batch    cisTEM           191669     1      1       --   08:00:00 C       -- 
1325233                 cashjn      batch    cisTEM           191704     1      1       --   08:00:00 C       -- 
1325234                 cashjn      batch    cisTEM           158240     1      1       --   08:00:00 C       -- 
1325235                 cashjn      batch    cisTEM           158245     1      1       --   08:00:00 C       -- 
1325236                 cashjn      batch    cisTEM           158278     1      1       --   08:00:00 C       -- 
1325237                 cashjn      batch    cisTEM           158287     1      1       --   08:00:00 C       -- 
1325238                 cashjn      batch    cisTEM           158322     1      1       --   08:00:00 C       -- 
1325239                 cashjn      batch    cisTEM           158358     1      1       --   08:00:00 C       -- 
1325240                 cashjn      batch    cisTEM           158396     1      1       --   08:00:00 C       -- 
1325241                 cashjn      batch    cisTEM           158432     1      1       --   08:00:00 C       -- 
1325242                 cashjn      batch    cisTEM           158467     1      1       --   08:00:00 C       -- 
1325243                 cashjn      batch    cisTEM           158502     1      1       --   08:00:00 C       -- 
1325244                 cashjn      batch    cisTEM            63506     1      1       --   08:00:00 C       -- 
1325245                 cashjn      batch    cisTEM            63513     1      1       --   08:00:00 C       -- 
1325246                 cashjn      batch    cisTEM            63594     1      1       --   08:00:00 C       -- 
1325247                 cashjn      batch    cisTEM            63601     1      1       --   08:00:00 C       -- 
1325248                 cashjn      batch    cisTEM            63625     1      1       --   08:00:00 C       -- 
1325249                 cashjn      batch    cisTEM            63647     1      1       --   08:00:00 C       -- 
1325250                 cashjn      batch    cisTEM            63683     1      1       --   08:00:00 C       -- 
1325251                 cashjn      batch    cisTEM            63712     1      1       --   08:00:00 C       -- 
1325252                 cashjn      batch    cisTEM            63744     1      1       --   08:00:00 C       -- 
1325253                 cashjn      batch    cisTEM            63781     1      1       --   08:00:00 C       -- 
1325254                 cashjn      batch    cisTEM            63813     1      1       --   08:00:00 C       -- 
1325255                 cashjn      batch    cisTEM            63849     1      1       --   08:00:00 C       -- 
1325256                 cashjn      batch    cisTEM            63885     1      1       --   08:00:00 C       -- 
1325257                 cashjn      batch    cisTEM            63919     1      1       --   08:00:00 C       -- 
1325258                 cashjn      batch    cisTEM            64008     1      1       --   08:00:00 C       -- 
1325259                 cashjn      batch    cisTEM            64015     1      1       --   08:00:00 C       -- 
1325260                 cashjn      batch    cisTEM            64034     1      1       --   08:00:00 C       -- 
1325261                 cashjn      batch    cisTEM            64060     1      1       --   08:00:00 C       -- 
1325262                 cashjn      batch    cisTEM            64093     1      1       --   08:00:00 C       -- 
1325263                 cashjn      batch    cisTEM            64128     1      1       --   08:00:00 C       -- 
1325264                 cashjn      batch    cisTEM            64162     1      1       --   08:00:00 C       -- 
1325265                 cashjn      batch    cisTEM            64196     1      1       --   08:00:00 C       -- 
1325266                 cashjn      batch    cisTEM           191851     1      1       --   08:00:00 C       -- 
1325267                 cashjn      batch    cisTEM           191858     1      1       --   08:00:00 C       -- 
1325268                 cashjn      batch    cisTEM           191875     1      1       --   08:00:00 C       -- 
1325269                 cashjn      batch    cisTEM           191896     1      1       --   08:00:00 C       -- 
1325270                 cashjn      batch    cisTEM           191929     1      1       --   08:00:00 C       -- 
1325271                 cashjn      batch    cisTEM           192002     1      1       --   08:00:00 C       -- 
1325272                 cashjn      batch    cisTEM           192027     1      1       --   08:00:00 C       -- 
1325273                 cashjn      batch    cisTEM           192047     1      1       --   08:00:00 C       -- 
1325274                 cashjn      batch    cisTEM           192072     1      1       --   08:00:00 C       -- 
1325275                 cashjn      batch    cisTEM           192104     1      1       --   08:00:00 C       -- 
1325276                 cashjn      batch    cisTEM           192139     1      1       --   08:00:00 C       -- 
1325277                 cashjn      batch    cisTEM           192172     1      1       --   08:00:00 C       -- 
1325278                 cashjn      batch    cisTEM           192207     1      1       --   08:00:00 C       -- 
1325279                 cashjn      batch    cisTEM           192239     1      1       --   08:00:00 C       -- 
1325280                 cashjn      batch    cisTEM           192275     1      1       --   08:00:00 C       -- 
1325281                 cashjn      batch    cisTEM           192309     1      1       --   08:00:00 C       -- 
1325282                 cashjn      batch    cisTEM           192344     1      1       --   08:00:00 C       -- 
1325283                 cashjn      batch    cisTEM           192377     1      1       --   08:00:00 C       -- 
1325284                 cashjn      batch    cisTEM           192411     1      1       --   08:00:00 C       -- 
1325285                 cashjn      batch    cisTEM           192497     1      1       --   08:00:00 C       -- 
1325286                 cashjn      batch    cisTEM           158622     1      1       --   08:00:00 C       -- 
1325287                 cashjn      batch    cisTEM           158630     1      1       --   08:00:00 C       -- 
1325288                 cashjn      batch    cisTEM           158665     1      1       --   08:00:00 C       -- 
1325289                 cashjn      batch    cisTEM           158689     1      1       --   08:00:00 C       -- 
1325290                 cashjn      batch    cisTEM           158709     1      1       --   08:00:00 C       -- 
1325291                 cashjn      batch    cisTEM           158742     1      1       --   08:00:00 C       -- 
1325292                 cashjn      batch    cisTEM           158775     1      1       --   08:00:00 C       -- 
1325293                 cashjn      batch    cisTEM           158806     1      1       --   08:00:00 C       -- 
1325294                 cashjn      batch    cisTEM           158840     1      1       --   08:00:00 C       -- 
1325295                 cashjn      batch    cisTEM           158876     1      1       --   08:00:00 C       -- 
1325296                 cashjn      batch    cisTEM            77072     1      1       --   08:00:00 C       -- 
1325297                 cashjn      batch    cisTEM            77094     1      1       --   08:00:00 C       -- 
1325298                 cashjn      batch    cisTEM            77187     1      1       --   08:00:00 C       -- 
1325299                 cashjn      batch    cisTEM            77195     1      1       --   08:00:00 C       -- 
1325300                 cashjn      batch    cisTEM            77213     1      1       --   08:00:00 C       -- 
1325301                 cashjn      batch    cisTEM            77231     1      1       --   08:00:00 C       -- 
1325302                 cashjn      batch    cisTEM            77301     1      1       --   08:00:00 C       -- 
1325303                 cashjn      batch    cisTEM            15043     1      1       --   08:00:00 C       -- 
1325304                 cashjn      batch    cisTEM            15065     1      1       --   08:00:00 C       -- 
1325305                 cashjn      batch    cisTEM            64370     1      1       --   08:00:00 C       -- 
1325306                 cashjn      batch    cisTEM            64375     1      1       --   08:00:00 C       -- 
1325307                 cashjn      batch    cisTEM            64399     1      1       --   08:00:00 C       -- 
1325308                 cashjn      batch    cisTEM            64420     1      1       --   08:00:00 C       -- 
1325309                 cashjn      batch    cisTEM            64452     1      1       --   08:00:00 C       -- 
1325310                 cashjn      batch    cisTEM            64485     1      1       --   08:00:00 C       -- 
1325311                 cashjn      batch    cisTEM            64517     1      1       --   08:00:00 C       -- 
1325312                 cashjn      batch    cisTEM            64551     1      1       --   08:00:00 C       -- 
1325313                 cashjn      batch    cisTEM            64585     1      1       --   08:00:00 C       -- 
1325314                 cashjn      batch    cisTEM            64621     1      1       --   08:00:00 C       -- 
1325315                 cashjn      batch    cisTEM            64659     1      1       --   08:00:00 C       -- 
1325316                 cashjn      batch    cisTEM            64690     1      1       --   08:00:00 C       -- 
1325317                 cashjn      batch    cisTEM            64726     1      1       --   08:00:00 C       -- 
1325318                 cashjn      batch    cisTEM            64762     1      1       --   08:00:00 C       -- 
1325319                 cashjn      batch    cisTEM            64795     1      1       --   08:00:00 C       -- 
1325320                 cashjn      batch    cisTEM            64829     1      1       --   08:00:00 C       -- 
1325321                 cashjn      batch    cisTEM            77366     1      1       --   08:00:00 C       -- 
1325322                 cashjn      batch    cisTEM            64917     1      1       --   08:00:00 C       -- 
1325323                 cashjn      batch    cisTEM            64926     1      1       --   08:00:00 C       -- 
1325324                 cashjn      batch    cisTEM            64943     1      1       --   08:00:00 C       -- 
1325325                 cashjn      batch    cisTEM            64969     1      1       --   08:00:00 C       -- 
1325326                 cashjn      batch    cisTEM           192605     1      1       --   08:00:00 C       -- 
1325327                 cashjn      batch    cisTEM           192610     1      1       --   08:00:00 C       -- 
1325328                 cashjn      batch    cisTEM           192630     1      1       --   08:00:00 C       -- 
1325329                 cashjn      batch    cisTEM           192651     1      1       --   08:00:00 C       -- 
1325330                 cashjn      batch    cisTEM           192684     1      1       --   08:00:00 C       -- 
1325331                 cashjn      batch    cisTEM           192765     1      1       --   08:00:00 C       -- 
1325332                 cashjn      batch    cisTEM           192781     1      1       --   08:00:00 C       -- 
1325333                 cashjn      batch    cisTEM           192800     1      1       --   08:00:00 C       -- 
1325334                 cashjn      batch    cisTEM           192823     1      1       --   08:00:00 C       -- 
1325335                 cashjn      batch    cisTEM           192855     1      1       --   08:00:00 C       -- 
